"DNR_GRID_ID","Season","Resolution","TRUE_SPECIES","CROWD_SPECIES","Agreement_Species","TRUE_COUNT","ModeCrowdNAnimals.x","ModeCrowdNAnimals_Low","ModeCrowdNAnimals_High","Agreement_Total_CountTRUE","Agreement_Total_CountTRUE.low","Agreement_Total_CountTRUE.high","n_species_voted_for","numusers","propusers","Pielou_users","UserVotes","VarCrowdNAnimals","MeanCrowdNAnimals","Pielou_Nanimals","maxprop_NAnimals","jday","dectime","TW_Changes_Hour"
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,2.65,0.18,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0.142857143,1.142857143,0.591672779,0.857142857,2.65,0.1816666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,2.65,0.1816666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,0,1,0,1,2.65,0.1833333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,2.65,0.3533333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,2.65,0.3533333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,1.111111111,0.503258335,0.888888889,2.65,0.355,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,2.65,1.055,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,7,1,0,7,0,2,0,1,2.65,1.565,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,2.65,1.566666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0.142857143,1.142857143,0.591672779,0.857142857,2.65,1.566666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,9,0.888888889,0.503258335,8,0.111111111,0.888888889,0.503258335,0.888888889,2.65,1.568333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,3,15,0.733333333,0.696109471,11,0.780952381,1.066666667,0.571361948,0.8,2.66,0.4866666667,0.075949369
"ELKCL033","1","Low","GROUSE","GROUSE",1,1,"1",1,1,1,1,1,2,11,0.909090909,0.439496987,10,0,1,0,1,2.67,1.838333333,30.07118856
"ELKCL033","1","Low","GROUSE","NOTHINGHERE",0,1,"1",1,1,1,1,1,5,14,0.428571429,0.887367867,6,0.257142857,0.6,0.970950594,0.642857143,2.68,0.8383333333,0.071428563
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,2.68,2.171666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,2.68,2.175,0.731707888
"ELKCL033","1","Low","FOXGRAY","UNKNOWN",0,1,"1",1,1,1,1,1,4,15,0.4,0.852793631,6,0.066666667,0.933333333,0.353359335,0.933333333,2.68,2.311666667,60.72690826
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,10,1,0.332192809,10,4.307692308,2,0.572555207,1,2.69,0.1,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,2.69,0.1016666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,2.69,0.1016666667,59.99520038
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,2.69,0.1183333333,0.155440447
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,11,0.818181818,0.684038436,9,0,1,0,1,2.69,0.1183333333,6.666666667
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,2.7,2.388333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,2.7,2.393333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,15,0.933333333,0.353359335,14,0.329166667,1.0625,0.421817199,0.933333333,2.71,0.1666666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,15,1,0,15,0,1,0,1,2.71,0.1683333333,0
"ELKCL033","1","Low","FOXGRAY","FOXRED",0,1,"1",1,1,1,1,1,6,15,0.333333333,0.902494548,5,0,1,0,1,2.73,2.043333333,0.106136777
"ELKCL033","1","Low","UNKNOWN","DEER",0,1,"1",1,1,1,1,1,5,15,0.4,0.906827075,6,0.066666667,0.933333333,0.353359335,0.933333333,2.74,2.16,60.09406581
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,11,0.909090909,0.439496987,10,0.090909091,0.909090909,0.439496987,0.909090909,2.74,2.168333333,14.99988
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,13,0.923076923,0.391243564,12,0,1,0,1,2.74,2.17,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,0,1,0,1,2.74,2.17,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,15,1,0,15,0,1,0,1,2.74,2.236666667,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,14,1,0,14,0,2,0,1,2.74,2.238333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,14,1,0,14,0.071428571,0.928571429,0.371232327,0.928571429,2.74,2.243333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,2.74,2.245,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,8,1,0,8,0.125,1.875,0.543564443,0.875,2.74,2.246666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,2.74,2.246666667,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,9,1,0,9,0,2,0,1,2.74,2.248333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,7,1,0,7,0,2,0,1,2.74,2.248333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,10,1,0,10,0.222222222,2,0.581671866,0.8,2.74,2.25,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,2.74,2.25,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0.553571429,1.375,0.669591946,0.75,2.74,2.25,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,9,1,0.352213889,9,0.1,0.9,0.468995594,1,2.74,2.273333333,0.084388186
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,2.75,1.495,0.506571814
"ELKCL033","1","Low","RACCOON","RACCOON",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,2.76,0.1066666667,1.935067153
"ELKCL033","1","Low","DEER","NOTHINGHERE",0,1,"0",0,0,0,0,0,2,12,0.666666667,0.918295834,8,0.242424242,0.333333333,0.918295834,0.666666667,2.76,0.2816666667,60.56662869
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,2.76,0.2833333333,59.99520038
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,9,0.888888889,0.503258335,8,0.111111111,1.111111111,0.503258335,0.888888889,2.76,1.963333333,0.066815146
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,9,0.888888889,0.503258335,8,0,1,0,1,2.76,1.963333333,0
"ELKCL033","1","Low","GROUSE","TURKEY",0,1,"1",1,1,1,1,1,7,15,0.333333333,0.878495226,5,0.20952381,0.733333333,0.836640742,0.733333333,2.77,1.243333333,2.070251218
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,11,0.909090909,0.439496987,10,0.090909091,1.090909091,0.439496987,0.909090909,2.78,0.2666666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,2.78,0.4716666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,11,0.909090909,0.439496987,10,0,1,0,1,2.78,0.475,0.151898765
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,14,1,0,14,3.5,1.5,0.371232327,0.928571429,2.78,1.135,0
"ELKCL033","1","Low","FOXGRAY","FOXGRAY",1,1,"1",1,1,1,1,1,4,15,0.533333333,0.820111964,8,0,1,0,1,2.78,2.121666667,60.19864543
"ELKCL033","1","Low","FOXGRAY","FOXGRAY",1,1,"1",1,1,1,1,1,5,15,0.333333333,0.925633917,5,0.257142857,0.6,0.970950594,0.6,2.79,2.39,0.167276446
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,2.81,0.9816666667,0.108789919
"ELKCL033","1","Low","UNKNOWN","FOXGRAY",0,1,"1",1,1,1,1,1,5,14,0.357142857,0.928524922,5,0,1,0,1,2.82,0.1033333333,0.065717413
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,2.82,0.12,6.0000384
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,2.82,0.1216666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,3,15,0.933333333,0.387276486,14,1.4625,1.4375,0.421817199,0.933333333,2.82,0.1216666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,2.82,0.1233333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,7,1,0,7,0,2,0,1,2.82,0.635,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,2.82,0.6366666667,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,7,1,0,7,0,2,0,1,2.82,0.6383333333,0
"ELKCL033","1","Low","DEER","DEER",1,3,"3",3,3,1,1,1,1,15,1,0,15,0.352380952,2.933333333,0.783580704,0.666666667,2.82,0.6383333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,16,1,0,16,0.0625,1.9375,0.337290067,0.9375,2.82,0.6416666667,0
"ELKCL033","1","Low","DEER","DEER",1,2,"1",1,1,0,0,0,1,8,1,0,8,0.553571429,1.375,0.669591946,0.75,2.82,0.6433333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,9,0.888888889,0.503258335,8,0,1,0,1,2.82,0.6483333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,2.82,0.65,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,1.111111111,0.503258335,0.888888889,2.82,0.6533333333,29.99976
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,2.84,1.676666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,1.111111111,0.503258335,0.888888889,2.84,1.676666667,0.053050396
"ELKCL033","1","Low","FOXGRAY","FOXGRAY",1,1,"1",1,1,1,1,1,4,13,0.461538462,0.887929474,6,0,1,0,1,2.85,1.97,0.328699412
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,15,1,0,15,0,1,0,1,2.85,2.36,0.256410256
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,9,1,0.352213889,9,0.1,0.9,0.468995594,1,2.85,2.36,1.132074105
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,13,0.923076923,0.391243564,12,2.102564103,1.538461538,0.487852771,0.846153846,2.86,0.155,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,2.86,0.165,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,7,2,0.591672779,0.857142857,2.86,0.1666666667,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,10,1,0,10,0.4,1.8,0.468995594,0.9,2.86,0.1683333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,10,1,0,10,0.1,1.9,0.468995594,0.9,2.86,0.1683333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"1",1,1,0,0,0,1,8,1,0,8,0.214285714,1.25,0.811278124,0.75,2.86,0.17,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,14,1,0,14,0,1,0,1,2.86,0.1716666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,2.86,0.1733333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,2.86,0.175,8.571448163
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,2.86,0.175,0
"ELKCL033","1","Low","DEER","DEER",1,3,"3",3,3,1,1,1,1,8,1,0,8,0,3,0,1,2.87,1.595,0.040187544
"ELKCL033","1","Low","DEER","DEER",1,3,"3",3,3,1,1,1,1,8,1,0,8,1.125,2.625,0.543564443,0.875,2.87,1.598333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,2,10,1,0.332192809,10,0.290909091,1.909090909,0.69136983,0.8,2.87,1.598333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,13,0.846153846,0.619382195,11,0.141025641,0.846153846,0.619382195,0.846153846,2.88,1.966666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.4,1.2,0.468995594,1,2.88,1.988333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,2,10,0.9,0.468995594,9,0.544444444,1.9,0.581671866,0.8,2.88,1.99,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,2.88,1.991666667,0.068649879
"ELKCL033","1","Low","FOXGRAY","FOXGRAY",1,1,"1",1,1,1,1,1,4,13,0.692307692,0.676015051,9,0.076923077,0.923076923,0.391243564,0.923076923,2.89,2.31,0.40830564
"ELKCL033","1","Low","FOXGRAY","FOXGRAY",1,1,"1",1,1,1,1,1,6,15,0.4,0.853489723,6,0.066666667,0.933333333,0.353359335,0.933333333,2.91,0.1866666667,0.19690731
"ELKCL033","1","Low","TURKEY","TURKEY",1,5,"5",5,5,1,1,1,1,9,1,0,9,0.111111111,4.888888889,0.503258335,0.888888889,2.91,1.036666667,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,3,"3",3,3,1,1,1,1,7,1,0,7,0,3,0,1,2.92,1.326666667,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,3,"3",3,3,1,1,1,1,7,1,0,7,0,3,0,1,2.92,1.326666667,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,3,"3",3,3,1,1,1,1,13,1,0,13,0,3,0,1,2.92,1.328333333,0.320855642
"ELKCL033","1","Low","GROUSE","GROUSE",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,2.93,0.8333333333,0.258839937
"ELKCL033","1","Low","TURKEY","TURKEY",1,3,"3",3,3,1,1,1,2,13,0.923076923,0.391243564,12,0.397435897,2.692307692,0.817519531,0.538461538,2.93,1.343333333,0.196078431
"ELKCL033","1","Low","TURKEY","TURKEY",1,3,"3",3,3,1,1,1,1,9,1,0,9,0.111111111,3.111111111,0.503258335,0.888888889,2.93,1.345,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0.214285714,1.25,0.811278124,0.75,2.93,1.345,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,2,"2",2,2,1,1,1,2,7,0.857142857,0.591672779,6,0,2,0,1,2.93,1.346666667,0.025188916
"ELKCL033","1","Low","FOXGRAY","FOXRED",0,1,"1",1,1,1,1,1,5,14,0.428571429,0.805474476,6,0,1,0,1,2.95,0.5166666667,0.039769718
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,2.98,0.175,0.099446435
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,3,1.945,0.705882087
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,3.02,2.18,0.077109711
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,11,1,0,11,0,1,0,1,3.05,1.165,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,1.111111111,0.503258335,0.888888889,3.05,1.165,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,3.05,1.166666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,0.888888889,0.503258335,0.888888889,3.08,0.685,0.049019608
"ELKCL033","1","Low","FOXGRAY","FOXGRAY",1,1,"1",1,1,1,1,1,5,15,0.533333333,0.799578922,8,0,1,0,1,3.09,0.415,3.787692194
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,3.1,1.115,0.120240473
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,3.1,2.273333333,0.38344206
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,3.12,0.0283333333,0.170202498
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,3.12,2.25,0.085106389
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,15,0.666666667,0.918295834,10,0,1,0,1,3.16,1.37,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0.1,1.1,0.468995594,0.9,3.16,2.315,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,0,1,0,1,3.16,2.331666667,60.00384025
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,3,13,0.923076923,0.426440861,12,0.329166667,1.0625,0.463436782,0.923076923,3.17,0.41,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,0,1,0,1,3.17,0.41,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,10,0.9,0.468995594,9,0.1,0.9,0.468995594,0.9,3.17,2.135,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,7,1,0,7,0,2,0,1,3.18,1.516666667,59.99520038
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,12,1,0,12,0,1,0,1,3.18,1.518333333,29.99976
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,9,1,0,9,0,2,0,1,3.19,1.045,1.304345558
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,0.090909091,1.090909091,0.439496987,0.909090909,3.19,1.056666667,0.093896714
"ELKCL033","1","Low","FOXRED","FOXRED",1,1,"1",1,1,1,1,1,2,10,0.8,0.721928095,8,0,1,0,1,3.19,2.121666667,0.142180122
"ELKCL033","1","Low","FOXRED","COYOTE",0,1,"1",1,1,1,1,1,5,15,0.333333333,0.925633917,5,0.20952381,0.733333333,0.836640742,0.733333333,3.2,0.425,0.215440195
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,0.872727273,1.454545455,0.69136983,0.727272727,3.2,1.79,0.073260073
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,0.363636364,1.181818182,0.439496987,0.909090909,3.21,0.0583333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,3.21,0.3416666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,11,0.909090909,0.439496987,10,0,1,0,1,3.23,0.325,0.144578336
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,3.24,0.3633333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,3.26,0.24,0.071090049
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,9,1,0.352213889,9,0.4,1.2,0.503258335,0.888888889,3.26,0.245,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0.285714286,1.428571429,0.985228136,0.571428571,3.26,0.2783333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,3.26,0.2983333333,0.138888889
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,3.26,0.2983333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,10,0.9,0.468995594,9,0,1,0,1,3.29,0.495,0.145278428
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,17,1,0,17,0,2,0,1,3.29,1.396666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,10,0.9,0.468995594,9,0,1,0,1,3.29,1.398333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,10,1,0,10,0.1,1.9,0.468995594,0.9,3.29,2.261666667,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,9,1,0,9,0.111111111,1.888888889,0.503258335,0.888888889,3.3,0.6266666667,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,14,1,0,14,0,2,0,1,3.3,0.6283333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,8,1,0,8,0,2,0,1,3.3,0.63,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,9,1,0,9,0.444444444,1.777777778,0.503258335,0.888888889,3.3,0.6316666667,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,2,9,0.888888889,0.503258335,8,0.111111111,1.888888889,0.503258335,0.888888889,3.3,0.6316666667,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,7,1,0,7,0,2,0,1,3.3,0.6333333333,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,10,1,0,10,0.1,1.9,0.468995594,0.9,3.3,0.635,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,12,1,0,12,0.265151515,1.916666667,0.656704548,0.75,3.3,0.635,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,9,1,0,9,0.111111111,1.888888889,0.503258335,0.888888889,3.3,0.6366666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0.125,0.875,0.543564443,0.875,3.3,0.6366666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,10,0.9,0.468995594,9,0.1,0.9,0.468995594,0.9,3.3,0.915,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,13,0.846153846,0.619382195,11,0,1,0,1,3.3,0.9166666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,3.3,1.856666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,0.888888889,0.503258335,0.888888889,3.3,1.856666667,0
"ELKCL033","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,10,1,0,10,0.322222222,1.9,0.729846699,0.7,3.3,1.868333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,4,16,0.5,0.765319531,8,0.25,0.625,0.954434003,0.625,3.3,1.965,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,1.454545455,1.363636364,0.439496987,0.909090909,3.31,1.808333333,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,3.32,0.4783333333,0.124740154
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,0.888888889,0.503258335,0.888888889,3.33,2.016666667,0
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,12,1,0,12,8.333333333,1.833333333,0.41381685,0.916666667,3.33,2.115,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,0,1,3.34,1.143333333,60.00384025
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,3.34,1.143333333,0.107142854
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,3.34,1.145,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,3,"3",3,3,1,1,1,2,13,0.923076923,0.391243564,12,0.230769231,2.692307692,0.89049164,0.692307692,3.34,1.146666667,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,3,"3",3,3,1,1,1,1,11,1,0,11,0.418181818,2.727272727,0.834202289,0.545454545,3.34,1.148333333,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,4,"4",4,4,1,1,1,1,10,1,0,10,0.1,3.9,0.468995594,0.9,3.34,1.148333333,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,4,"5",5,5,0,0,0,2,11,0.909090909,0.439496987,10,0.472727273,4.454545455,0.834202289,0.545454545,3.34,1.15,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,4,"4",4,4,1,1,1,1,10,1,0,10,0,4,0,1,3.34,1.15,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,3,"3",3,3,1,1,1,1,7,1,0,7,0,3,0,1,3.34,1.15,0
"ELKCL033","1","Low","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,3,14,0.928571429,0.405805342,13,0.6,1.2,0.371232327,0.928571429,3.34,1.151666667,0.375000038
"ELKCL033","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,3.36,0.15,0.028315243
